questions,lang
Ce peșteri au mai mult de 3 intrări?,ro
Was the wife of president Lincoln called Mary?,en
Hieß die Frau von Präsident Lincoln Mary?,de
¿La mujer del presidente Lincoln se llama Mary?,es
La moglie del presidente Lincoln si chiamava Mary?,it
Est-ce que l'épouse du président Lincoln s'appelait Mary?,fr
Heette de echtgenote van president Lincoln Mary?,nl
Este soția președintelui Lincoln numită Mary?,ro
Give me all films produced by Hal Roach.,en
Gib mir alle Filme des Produzenten Hal Roach.,de
Dame todas las películas del producente Hal Roach.,es
Dammi tutti i film prodotti da Hal Roach.,it
Donnes-moi tous les films produits par Hal Roach.,fr
Noem alle films die zijn geproduceerd door Hal Roach.,nl
Dă-mi toate filmele produse de Hal Roach,ro
Give me all video games published by Mean Hamster Software.,en
Gib mir alle Videospiele von Mean Hamster Software.,de
Dame todos los videojuegos de Mean Hamster Software.,es
Dammi tutti i videogiochi di Mean Hamster Software.,it
Donnes-moi tous les jeux vidéos publiés par Mean Hamster Software.,fr
Geef me alle videogames van Mean Hamster Software.,nl
Dă-mi toate jocurile video publicate de Mean Hamster Software,ro
Which languages are spoken in Estonia?,en
Welche Sprachen werden in Estland gesprochen?,de
¿Qué idiomas se hablan en Estonia?,es
Quali lingue sono parlate in Estonia?,it
Quelles langues parle-t-on en Estonie?,fr
Welke talen worden gesproken in Estland?,nl
Ce limbi sunt vorbite în Estonia?,ro
How many Aldi stores are there?,en
Wieviele Aldi-Filialen gibt es?,de
¿Cuántas tiendas Aldi hay?,es
Quanti negozi Aldi ci sono?,it
Combien de magasins Aldi sont là?,fr
Hoeveel Aldi winkels zijn er?,nl
Câte magazine Aldi există?,ro
Which capitals in Europe were host cities of the summer olympic games?,en
In welchen europäischen Hauptstädten fanden olympische Sommerspiele statt?,de
¿En qué capitales europeas tuvieron lugar los juegos olímpicos de verano?,es
Quali capitali europee hanno ospitato i giochi olimpici estivi?,it
Quelles capitales européenes ont été hôtes de jeux olympiques d'été?,fr
In welke Europese hoofdsteden waren de Olympische Zomerspelen?,nl
Ce capitale europene au fost gazde ale Jocurile Olimpice de vară?,ro
Who was the 16th president of the United States?,en
Wer war der 16. Präsident der Vereinigten Staaten?,de
¿Quién fue el 16th presidente de los Estados Unidos?,es
Chi è stato il sedicesimo presidente degli Stati Uniti?,it
Qui fut le premier président des États-Unis?,fr
Wie was de 16de president van de Verenigde Staten?,nl
Cine a fost primul președinte al Statelor Unite?,ro
How many films did Hal Roach produce?,en
Wieviele Filme hat Hal Roach produziert?,de
¿Cuántas películas ha producido Hal Roach?,es
Quanti film ha prodotto Hal Roach?,it
Combien de films ont été produit par Hal Roach?,fr
Hoeveel films heeft Hal Roach geproduceerd?,nl
Câte filme a produs Hal Roach?,ro
Which music albums contain the song Last Christmas?,en
Auf welchen Musikalben ist das Lied Last Christmas?,de
¿Qué albums musicales contienen la canción Las Christmas?,es
Quali album musicali contengono la canzone Last Christmas?,it
Quels albums contiennent le morceau Last Christmas?,fr
Op welke muziekalbums staat het nummer Last Christmas?,nl
Ce albume muzicale conțin melodia Last Christmas?,ro
Give me all books written by Danielle Steel.,en
"Gib mir alle Bücher, die Danielle Steel geschrieben hat.",de
Dame todos los libros escritos por Danielle Steel.,es
Dammi tutti i libri scritti da Danielle Steel.,it
Donnes-moi tous les livres écrits par Danielle Steel.,fr
Noem alle boeken van Danielle Steel.,nl
Dă-mi toate cărțile scrise de Danielle Steel.,ro
"Which airports are located in California, USA?",en
Welche Flughäfen gibt es in Kalifornien?,de
¿Cuántos aeropuertos hay en California?,es
"Quali aeroporti si trovano in California, Stati Uniti?",it
Quels aéroports se trouvent en Californie?,fr
Welke vliegvelden liggen in Californië?,nl
"Ce aeroporturi se află în California, Statele Unite?",ro
Which states of Germany are governed by the Social Democratic Party?,en
Welche Bundesländer in Deutschland werden von der SPD regiert?,de
¿En qué estados federales de Alemania gobierna la SPD?,es
In quali stati federati della Germania governa il Partito Socialista Democratico?,it
Quels sont les états d'Allemagne gouvernés par le parti social-démocrate d'Allemagne?,fr
In welke Duitse deelstaten is de SPD aan de macht?,nl
Ce state germane sunt guvernate de Partidul Social Democrat?,ro
Give me all Canadian Grunge record labels.,en
Gib mir alle kanadischen Grunge-Plattenfirmen.,de
Dame todos las empresas canadienses productoras de música Grunge.,es
Dammi tutti i produttori canadesi di musica Grunge.,it
Donnes-moi tous les labels discographiques canadiens de grunge.,fr
Noem alle Canadese grunge-platenlabels.,nl
Dă-mi toate casele canadiene Grunge de înregistrări.,ro
Which country has the most official languages?,en
Welches Land hat die meisten Amtssprachen?,de
¿Qué país tiene más idiomas oficiales?,es
Quale stato ha più lingue ufficiali?,it
Quels pays a le plus de langues officielles?,fr
Welk land heeft de meeste officiële talen.,nl
Ce țară are cele mai multe limbi oficiale?,ro
In which programming language is GIMP written?,en
In welcher Programmiersprache wurde GIMP geschrieben?,de
¿En qué lenguaje de programación esta programado GIMP?,es
In quale linguaggio di programmazione è scritto GIMP?,it
En quel langage de programmation a été écrit GIMP?,fr
In welke programmeertaal is GIMP geschreven?,nl
În ce limbaj de programare este scris GIMP?,ro
Who produced films starring Natalie Portman?,en
"Wer produzierte Filme, in denen Natalie Portman mitspielt?",de
¿Quién ha producido películas en las que actua Natalie Portman?,es
Chi ha prodotto i film in cui recita Natalie Portman?,it
Qui a produit des films dans lesquels joue Natalie Portman?,fr
Wie produceerde films waarin Natalie Portman speelde?,nl
Cine a produs filme cu Natalie Portman în rol principal?,ro
Give me all movies with Tom Cruise.,en
Gib mir alle Filme mit Tom Cruise.,de
Dame todas las películas con Tom Cruise,es
Dammi tutti i film con Tom Cruise.,it
Donnes-moi tous les films avec Tom Cruise.,fr
Noem alle films met Tom Cruise.,nl
Dă-mi toate filmele cu Tom Cruise.,ro
In which films did Julia Roberts as well as Richard Gere play?,en
In welchen Filmen spielen sowohl Julia Roberts als auch Richard Gere mit?,de
¿En qué películas actúan Julia Roberts y Richard Gere?,es
In quali film recitano sia Julia Roberts che Richard Gere?,it
Dans quels films jouent Julia Roberts et Richard Gere?,fr
In welke films speelden zowel Julia Roberts als Richard Gere?,nl
În ce filme joacă Julia Roberts precum și Richard Gere?,ro
Give me all female given names.,en
Gib mir alle weiblichen Vornamen.,de
Dame todos los nombres propios femeninos.,es
Dammi tutti i nomi propri femminili.,it
Donnes-moi tous les prénoms féminins.,fr
Geef me alle vrouwelijke voornaamen.,nl
Dă-mi toate prenumele feminine.,ro
Who wrote the book The Pillars of the Earth?,en
Wer schrieb das Buch Die Säulen der Erde?,de
¿Quen escribió el libro Los pilares de la Tierra?,es
Chi ha scritto il libro I pilastri della Terra?,it
Qui a écrit le livre Les Piliers de la Terre?,fr
Wie schreef het boek De Pilaren van de Aarde?,nl
Cine e scris cartea Stâlpii Pământului?,ro
How many films did Leonardo DiCaprio star in?,en
In wievielen Filmen hat Leonardo DiCaprio mitgespielt?,de
¿En cuántas películas ha actuado Leonardo DiCaprio?,es
In quanti film ha recitato Leonardo DiCaprio?,it
Dans combien de films Leonard DiCaprio a-t-il joué?,fr
In hoeveel films speelde Leonardo DiCaprio?,nl
În câte filme a jucat Leonardo DiCaprio rol principal?,ro
Give me all soccer clubs in the Premier League.,en
Gib mir alle Vereine in der Premier League.,de
Dame todos los clubs de la Premier League.,es
Dammi tutti i club calcistici nella Premier League.,it
Donnes-moi toutes les équipes de la Premier League.,fr
Noem alle clubs uit de Premier League.,nl
Dă-mi toate cluburile de fotbal din Premier League,ro
In which U.S. state is Mount McKinley located?,en
In welchem US-Bundesstaat befindet sich der Mount McKinley?,de
¿En qué estado de los estados unidos se encuentra el monte McKinley?,es
In quale stato degli Stati Uniti si trova il Monte McKinley?,it
Dans quel état des Etats-Unis d'Amérique se trouve le mont McKinley?,fr
In welke deelstaat van de Verenigde Staten is Mount McKinley gelegen?,nl
În ce stat american se află muntele McKinley?,ro
When was Capcom founded?,en
Wann wurde Capcom gegründet?,de
¿Cúando se fundó Capcom?,es
Quando è stata fondata Capcom?,it
Quand a été fondé Capcom?,fr
Wanneer werd Capcom opgericht?,nl
Când a fost fondat Capcom?,ro
Which organizations were founded in 1930?,en
Welche Unternehmen wurden 1930 gegründet?,de
¿Qué empresas fueron fundadas en 1930?,es
Quali aziende sono state fondate nel 1930?,it
Quels organisations ont été fondées en 1930?,fr
Welke organisaties werden opgericht in 1930?,nl
Ce organizații au fost fondate în 1930?,ro
What is the highest mountain?,en
Was ist der höchste Berg?,de
¿Cuál es la montaña más alta?,es
Qual è la montagna più alta?,it
Quelle est la montagne la plus haute?,fr
Wat is de hoogste berg?,nl
Care este cel mai înalt munte?,ro
Was Natalie Portman born in the United States?,en
Wurde Natalie Portman in den Vereinigten Staaten geboren?,de
¿Nació Natalie Portman en los estados unidos de américa?,es
Natalie Portman è nata negli Stati Uniti?,it
Natalie Portman est-elle née aux Etats-Unis?,fr
Werd Natalie Portman geboren in de Verenigde Staten?,nl
A fost Natalie Portman născută în Statele Unite?,ro
Which budget did the first movie of Zdenek Sverak have?,en
Welches Budget hatte der erste Film von Zdenek Sverak?,de
¿Cuál fué el presupuesto de la primera película de Zdenek Sverak?,es
Che budget ebbe il primo film di Zdenek Sverak?,it
Quel était le budget du premier film de Zdenek Sverak?,fr
Welk budget had de eerste film van Zdenek Sverak,nl
Ce buget a avut primul film al lui Zdenek Sverak?,ro
How many big fires struck Paris during the Middle Ages?,en
Wieviele Großbrände wüteten im Paris des Mittelalters?,de
¿Cuántos grandes incendios se produjeron en el Paris medieval?,es
Quanti grandi incendi sono scoppiati a Parigi nel Medioevo?,it
Quels grands incendies ont frappé Paris pendant le Moyen Âge?,fr
Hoeveel grote branden troffen Parijs in de Middeleeuwen?,nl
Câte incendii majore a suferit Parisul în Evul Mediu?,ro
Is Pamela Anderson a vegan?,en
Ist Pamela Anderson Veganer?,de
¿Es Pamela Anderson vegana?,es
Pamela Anderson è vegana?,it
Pamela Anderson est-elle une végétarienne?,fr
Is Pamela Anderson vegetariër?,nl
Este Pamela Anderson un vegan?,ro
How often was Michael Jordan divorced?,en
Wie oft hat sich Michael Jordan scheiden lassen?,de
¿Cuántas veces se ha divorciado Michael Jordan?,es
Quante volte ha divorziato Michael Jordan?,it
Combien de fois a divorcé Michael Jordan?,fr
Hoe vaak is Michael Jackson gescheiden?,nl
De câte ori a divorțat Michael Jordan?,ro
What is the most beautiful painting?,en
Welches Gemälde ist das schönste?,de
¿Cuál es la pintur más bonita?,es
Qual è il dipinto più bello?,it
Quelle est la plus belle peinture du monde?,fr
Wat is het mooiste schilderij?,nl
Care este cel mai prumos tablou?,ro
Give me all animal species that live in the Amazon rainforest.,en
"Gib mir alle Tierarten, die im Amazonas-Regenwald leben.",de
Dame todas las especies animales qué viven en Amazonía.,es
Dammi tutte le specie animali che vivono nella Foresta Amazzonica.,it
Donne-moi toutes les espèces d'animaux qui vivent dans la forêt amazonienne.,fr
Noem alle diersoorten die leven in het Amazoneregenwoud.,nl
Dă-mi toate speciile de animale care trăiesc în pădurea Amazoniană.	,ro
How many inhabitants does the largest city in Canada have?,en
Wieviele Einwohner hat die größte Stadt in Kanada?,de
¿Cuántos habitantes tiene la ciudad más grande de Canadá?,es
Quanti abitanti ha la città più grande del Canada?,it
Combien d'habitants a large ville la plus grande du Canada?,fr
Hoeveel inwoners heeft de grootste stadt in Canada?,nl
Câți locuitori are cel mai are oraș din Canada?,ro
In which studio did the Beatles record their first album?,en
In welchem Studio haben die Beatles ihr erstes Album aufgenommen?,de
¿En qué estudio grabaron los Beatles su primer album?,es
In quali studio i Beatles hanno registrato il loro primo album?,it
Dans quel studio a été enregistré le premier album des Beatles?,fr
In welke studio hadden de Beatles hun eerste album opgenomen?,nl
În ce studio au înregistrat Beatles primul lor albunm?,ro
Who was the first to climb Mount Everest?,en
Wer hat als erstes den Mount Everest bestiegen?,de
¿Quién fue el primero en ascender al Monte Everest?,es
Chi è stato il primo a scalare il Monte Everest?,it
Qui est la première personne à conquerir le Mont Everest?,fr
Wie was de eerste die de Mount Everest beklom?,nl
Cine a fost primul om care a escaladat muntele Everest?,ro
How many programming languages are there?,en
Wieviele Programmiersprachen gibt es?,de
¿Cuántos lenguajes de programación existen?,es
Quanti linguaggi di programmazione esistono?,it
Combien de langages de programmation existe-t-il?,fr
Hoeveel programmeertalen zijn er?,nl
Câte limbaje de programare există?,ro
What is the official color of the University of Oxford?,en
Was ist die offizielle Farbe der Universität Oxford?,de
¿Cuál es el color oficial de la Universidad de Oxford?,es
Qual è il colore ufficiale dell'Università di Oxford?,it
Quelles sont les couleurs officielles de l'université d'Oxford?,fr
Wat is de officiële kleur van de universiteit Oxford?,nl
Care este culoarea oficială a Universității Oxford?,ro
How many gold medals did Michael Phelps win at the 2008 Olympics?,en
Wieviele Goldmedaillen hat Michael Phelps während der Olympischen Spiele 2008 gewonnen?,de
¿Cuántas medallas de oro ganó Michael Phelps durante los juegos olímpicos de 2008?,es
Quante medaglie d'oro ha vinto Michael Phelps alle Olimpiadi del 2008?,it
Combien de médailles d'or Michael Phelps a-t-il gagné aux jeux olympiques de 2008?,fr
Hoeveel gouden medailles heeft Michael Phelps op de Olympische Spelen van 2008 gewonnen?,nl
Câte medalii de aur a câștigat Michael Phelps la olimpiada din 2008?,ro
To which artistic movement did the painter of The Three Dancers belong?,en
Welcher Stilrichtung gehörte der Maler der Drei Tänzer an?,de
¿A qué estilo artístico pertenece el pinto de Los Tres Bailarines?,es
A quale movimento artistico apparteneva il pittore de I tre ballerini?,it
A quel mouvement artistisque appartient le peintre de Les Trois Danceurs?,fr
Tot welke artistieke stijl behoort de schilder van de Drie Dansers?,nl
Cărui curent artistic îi aparține pictorul lucrării Trei dansatoare?,ro
Give me all animals that are extinct.,en
Gib mir alle ausgestorbenen Tierarten.,de
Dame todos los animales extintos,es
Dammi tutti gli animali estinti.,it
Donne-moi tous les animaux éteints.,fr
Toon alle uitgestorven dieren.,nl
Dă-mi toate animalele dispărute.,ro
Does Abraham Lincoln's death place have a website?,en
Hat Abraham Lincolns Sterbeort eine Webseite?,de
¿Tiene el lugar de nacimiento de Abraham Lincol una página web?,es
Il luogo di morte di Abraham Lincoln ha un sito web?,it
A le lieu de décès d'Abraham Lincoln une page Web?,fr
Heeft de stad waarin Abraham Lincoln is overleden een website?,nl
Locul morții lui Abraham Lincoln are un website?,ro
How deep is Lake Placid?,en
Wie tief ist Lake Placid?,de
Cómo de hondo es el Lago Placid?,es
Quanto è profondo il Lake Placid?,it
Quelle est la profondeur du lac Placid?,fr
Hoe diep is Lake Placid?,nl
Cât de adânc este lacul Placid?,ro
Give me the grandchildren of Bruce Lee.,en
Gib mir die Enkel von Bruce Lee.,de
Dame todos los nietos de Bruce Lee.,es
Dammi i nipoti di Bruce Lee.,it
Donne-moi tous les petit-enfants de Bruce Lee.,fr
Toon alle kleinkinderen van Bruce Lee.,nl
Dă-mi nepoții lui Bruce Lee.,ro
Who is the youngest Darts player?,en
Wer ist der jüngste Dartspieler?,de
¿Quién es el jugador mas jóven de dardos?,es
Chi è il giocatore di freccette più giovane?,it
Quel est le joueur de fléchettes le plus jeune?,fr
Wie is de jongste dartsspeler?,nl
Cine este cel mai tânăr jucător de Darts?,ro
Where was Bach born?,en
Wo wurde Bach geboren?,de
¿Dónde nació Bach?,es
Dove è nato Bach?,it
Où est né Bach?,fr
Waar was Bach geboren?,nl
Unde s-a născut Bach?,ro
In which countries can you pay using the West African CFA franc?,en
In welchen Ländern kann ich mit dem CFA-Franc BCEAO bezahlen?,de
¿En qué páises se paga con el Franco CFA?,es
In quali stati si può pagare usando il West African CFA franc?,it
Dans combien de pays peut-on payer aved les francs CFA ouest-africains?,fr
In welke landen kan je met de Westafrikaanse CFA-frank betalen?,nl
În ce țări poți plăti folosind francul CFA vest-african?,ro
What are the top-10 action role-playing video games according to IGN?,en
Was sind laut IGN die Top-10-Action-Rollenspiele?,de
¿Cuáles son los 10 mejores videojuegos de rol de acción según la IGN?,es
Quali sono i 10 migliori videogiochi di ruolo d'azione secondo l'IGN?,it
Quels sont les 10 meilleurs jeux vidéos de rôle d'après IGN?,fr
Wat zijn de top-10 actie role-playing computerspellen volgens IGN?,nl
"Care jocuri video se află în top-10 pentru acțiune și simulare, potrivit IGN?",ro
What is the most frequent cause of death?,en
Was ist die häufigste Todesursache?,de
¿Cual es la causa mortal más común?,es
Qual è la causa principale di morte?,it
Quelle est la cause première de mortalité?,fr
Wat is de meest voorkomende doodsoorzaak?,nl
Care este cea mai frecventă cauză a deceselor?,ro
Does the Isar flow into a lake?,en
Fließt die Isar in einen See?,de
¿Desemboca el Isar en un lago?,es
L'Isar sfocia in un lago?,it
L'Isar se déverse-t-il dans un lac?,fr
Mondt de Isar uit in een meer?,nl
Isarul se varsă într-un lac?,ro
Give me all films produced by Steven Spielberg with a budget of at least $80 million.,en
"Gib mir alle Filme, die von Steven Spielberg produziert worden und ein Budget von mindestens 80 Millionen Dollar hatten.",de
Dame todas las películas producidas por Steven Spielberg con un presupuesto de al menos 80 milliones de dólares.,es
Dammi tutti i film prodotti da Steven Spielberg con un budget finale di produzione di almeno 80 milioni di dollari.,it
Donne-moi tous les films produit par Steven Spielberg ayant un budget d'au moins $80 millions.,fr
Toon alle films die door Steven Spielberg worden geproduceerd en die een budget van minstens 80 miljoen dollar hadden.,nl
"Dă-mi toate filmele produse de Steven Spielberg, cu un buget final de producție de cel puțin 80 milioane de dolari.",ro
Give me all writers that won the Nobel Prize in literature.,en
"Gib mir alle Schriftsteller, die den Literaturnobelpreis gewonnen haben.",de
Dame todos los escritores que hayan recibido el premio nobel de literatura.,es
Dammi tutti gli scrittori che hanno vinto il Premio Nobel della letteratura.,it
Donne-moi tous les auteurs qui ont gagné le prix Nobel de litérature.,fr
Toon alle schrijvers die de Nobelprijs in literatuur hebben gewonnen.,nl
Dă-mi toți scriitorii care au câștigat premiul Nobel pentru literatură.,ro
Give me all taikonauts.,en
Gib mir alle Taikonauten.,de
Dame todas las taikonautas.,es
Dammi tutte i taikonauti.,it
Donnes-moi tous les taïkonautes.,fr
Toon alle taikonauten.,nl
Dă-mi toți taikonauții.,ro
How many pages does War and Peace have?,en
Wieviele Seiten hat Krieg und Frieden?,de
¿Cuántas páginas tiene Guerra y Paz?,es
Quante pagine ha Guerra e Pace?,it
Combien de pages a Guerre et Paix?,fr
Hoeveel pagina's heeft Oorlog en vrede?,nl
Câte pagini are Război și Pace?,ro
What is the bridge with the longest span?,en
Welche Brücke hat die längste Spannweite?,de
¿Qué puente tiene el mayor largo del vano?,es
Qual è il ponte con la campata più lunga?,it
Quel est le pont le plus large?,fr
Wat is de brug met de grootste spanwijdte?,nl
Care este podul cu cea mai mare deschidere?,ro
Give me all actors called Baldwin.,en
"Gib mir alle Schauspieler, die Baldwin heißen.",de
Dame todos los actores llamados Baldwin.,es
Dammi tutti gli attori che si chiamano Baldwin.,it
Donne-moi tous les acteurs appelés Baldwin.,fr
Toon alle acteurs die Baldwin heten.,nl
Dă-mi toți actorii numiți Baldwin.,ro
Who is the tallest player of the Atlanta Falcons?,en
Wer ist der größte Spieler der Atlanta Falcons?,de
¿Quién es el jugador más alto de los Atlanta Falcons?,es
Chi è il giocatore più alto degli Atlanta Falcons?,it
Qui est le joueur le plus grand des Atlanta Falcons?,fr
Wie is de langste speler van de Atlanta Falcons?,nl
Cine este cel mai înalt jucător din Atlanta Falcons?,ro
Which rivers flow into a German lake?,en
Welche Flüsse fließen in deutsche Seen?,de
¿Qué ríos desembocan en un lago alemán?,es
Quali fiumi sfociano in un lago tedesco?,it
Quels cours d'eau se déversent-ils dans des lacs allemands?,fr
Welke rivieren stromen naar een Duits meer?,nl
Ce râuri se varsă într-un lac din Germania?,ro
How many James Bond movies are there?,en
Wieviele James-Bond-Filme gibt es?,de
¿Cuántas películas de James Bond existen?,es
Quanti film di James Bond ci sono stati?,it
Combien de films de James Bond existe-t-il?,fr
Hoeveel James Bond films zijn er?,nl
Câte filme Jamesc Bond există?,ro
Which rockets were launched from Baikonur?,en
Welche Raketen sind von Baikonur gestartet?,de
¿Qué cohetes han sido lanzados desde Baionur?,es
Quali missili furono lanciati da Baikonur?,it
Quelles fusées ont été lancées de Baikonur?,fr
Welke raketten werden gestart vanuit Baikonur?,nl
Ce rachete au fost lansate din Baikonur?,ro
Which pope succeeded John Paul II?,en
Welcher Papst folgte auf Johannes Paul II?,de
¿Qué papa fue el sucesor de Juan Pablo II?,es
Quale papa fu il successore di Giovanni Paolo II?,it
Quel pape est le successeur du pape Jean-Paul II?,fr
Welke paus volgde Johannes Paul II op?,nl
Care papă i-a urmat lui Ioan Paul al II-lea?,ro
Give me all Dutch parties.,en
Gib mir alle Niederländischen Parteien.,de
Dame todos los partidos políticos holandeses,es
Dammi tutti i partiti politici olandesi.,it
Donne-moi tous les partis politiques néerlandais.,fr
Toon alle Nederlandse partijen.,nl
Dă-mi toate partidele politice olandeze.,ro
When is Halloween?,en
Wann ist Halloween?,de
¿Cuándo es Halloween?,es
Quand'è Halloween?,it
Quand est Halloween?,fr
Wanneer is Halloween?,nl
Când este Halloween?,ro
Give me all Swedish oceanographers.,en
Gib mir alle Schwedischen Ozeanographen.,de
Dame todos los oceanógrafos suecos.,es
Dammi tutti gli oceanografi svedesi.,it
Donne-moi tous les océanographes suédois.,fr
Toon alle Zweedse oceanograafen.,nl
Dă-mi toți oceanografii suedezi.,ro
Give me all actors who were born in Berlin.,en
Gib mir alle in Berlin geborenenen Schauspieler.,de
Dame todos los actores nacidos en Berlin.,es
Dammi tutti gli attori nati a Berlino.,it
Donne-moi tous les acteurs nés à Berlin.,fr
Toon alle acteurs die in Berlijn zijn geboren.,nl
Dă-mi toți actorii care s-au născut la Berlin.,ro
What was the last movie with Alec Guinness?,en
Was war der letzte Film mit Alec Guinness?,de
¿Cuál fue la última película con Alec Guinness?,es
Qual è l'ultimo film con Alec Guinness?,it
Quel est le dernier film d'Alec Guinness?,fr
Wat was de laatste film met Alec Guinness?,nl
Care a fost ultimul film cu Alec Guinness?,ro
Which poet wrote the most books?,en
Welcher Dichter hat die meisten Bücher geschrieben?,de
¿Que poeta ha escrito el mayor número de libros?,es
Quale poeta ha scritto il maggior numero di libri?,it
Quel poète a écrit le plus de livres?,fr
Welke dichter heeft de meeste boeken geschreven?,nl
Ce poet a scris cel mai mare număr de cărți?,ro
How many languages are spoken in Colombia?,en
Wieviele Sprachen werden in Kolumbien gesprochen?,de
¿Cuántos idiomas se hablan en Colombia?,es
Quante lingue sono parlate in Colombia?,it
Combien de langues sont parlées au Colombie?,fr
Hoeveel talen worden er in Colombia gesproken?,nl
Câte limbi sunt vorbite în Columbia?,ro
What does IYCM stand for?,en
Wofür steht IYCM?,de
¿Qué abrevia IYCM?,es
Che cosa significa IYCM?,it
Que veut dire IYCM?,fr
Waarvoor staat de afkorting IYCM?,nl
Ce înseamnă IYCM?,ro
What was Brazil's lowest rank in the FIFA World Ranking?,en
Was war Brasiliens niedrigste Platzierung in der FIFA-Weltrangliste?,de
¿Cuál ha sido la posición de ranking más baja de Brasil en el ranking mundial de la FIFA?,es
Quale è stata la peggior posizione del Brasile nella classifica mondiale della FIFA?,it
Quel est le ranking le plus bas atteint par le Brésil dans le classement mondial de la FIFA?,fr
Wat was de laagste plaatsing van het Braziliaans elftal in de FIFA-wereldranglijst?,nl
Care a fost cel mai mic loc ocupat de Brazilia în clasamentul mondială FIFA?,ro
Give me the capitals of all countries that the Himalayas run through.,en
"Gib mir die Haupstädte aller Länder, über die sich der Himalaya erstreckt.",de
Dame las capitales de todos los países que atraviesa el Himalaya.,es
Dammi tutte le capitali degli stati attraversati dall'Himalaya.,it
Donne-moi les capitales de tous les pays que l'Himalaya traverse.,fr
Toon de hoofdsteden van alle landen waardoor de Himalaya loopt.,nl
Dă-mi toate țările traversate de Himalaya și capitalele lor.,ro
Which actor played Chewbacca?,en
Welcher Schauspieler hat Chewbacca gespielt?,de
¿Qué actor hizo el papel de Chewbacca?,es
Quale attore ha recitato il ruolo di Chewbacca?,it
Quel acteurs ont joué le role de Chewbacca?,fr
Welke acteur heeft Chewbacca gespeeld?,nl
Ce actor l-a jucat pe Chewbacca?,ro
Which ingredients do I need for carrot cake?,en
Welche Zutaten brauche ich für Möhrenkuchen?,de
¿Qué ingredientes son necesarios para una tarta de zanahorias?,es
Di quali ingredienti ho bisogno per la torta di carote?,it
Quels sont les ingrédients du gateau aux carottes?,fr
Welke ingrediënten heb ik nodig voor worteltaart?,nl
De ce ingrediente am nevoie pentru tort de morcovi?,ro
Is Cola a beverage?,en
Ist Cola ein Getränk?,de
¿La Coca Cola es una bebida?,es
La Cola è una bevanda?,it
Le Coca est-il une boisson?,fr
Is cola een drank?,nl
Cola este o băutură?,ro
Who has Tom Cruise been married to?,en
Mit wem war Tom Cruise verheiratet?,de
¿Quién ha estado casado con Tom Cruise?,es
Con chi è stato sposato Tom Cruise?,it
Qui est l'épouse de Tom Cruise?,fr
Met wie was Tom Cruise getrouwd?,nl
Cu cine a fost căsătorit Tom Cruise?,ro
Which of Tim Burton's films had the highest budget?,en
Welcher von Tim Burtons Filmen hatte das höchste Budget?,de
¿Cuál es la película de Tim Burton con el mayor presupuesto?,es
Quali film di Tim Burton hanno avuto il budget più alto?,it
Quel film de Tim Burton a le budget le plus haut?,fr
Welke van Tim Burton's films had het hoogste budget?,nl
Care dintre filmele lui Tom Burton a avut cel mai mare buget?,ro
How heavy is Jupiter's lightest moon?,en
Wie schwer ist Jupiters leichtester Mond?,de
¿Cuánto pesa el satélite más ligero de Júpiter?,es
¿Cuánto pesa il satellite più leggero di Giove?,it
Combien pèse le satellite le plus léger de Jupiter?,fr
Hoe zwaar is de lichtste maan van Jupiter?,nl
Cât de greu este cel mai ușor satelit al lui Jupiter?,ro
Which actor was casted in the most movies?,en
Welcher Schauspieler spielte in den meisten Filmen mit?,de
¿Qué actor ha actuado en el mayor número de películas?,es
Quale attore è stato scritturato in piùfilm?,it
Quel acteur a joué dans le plus de films?,fr
Welke acteur speelde in de meeste films?,nl
Ce actor a fost distribuit în cele mai multe filme?,ro
Is James Bond married?,en
Ist James Bond verheiratet?,de
¿Está James Bond casado?,es
James è Bond sposato?,it
James Bond est-il marié?,fr
Is James Bond getrouwd?,nl
James Bond este căsătorit?,ro
Give me all Australian metalcore bands.,en
Gib mir alle australischen Metalcore-Bands.,de
Dame todos los grupos australianos de metalcore.,es
Dammi tutte i gruppi metalcore australiani.,it
Donnes les groupes de métalcode australiens.,fr
Toon alle Australisch metalcore bands.,nl
Dă-mi toate trupele metalcore australiene.,ro
Give me all actors who were born in Paris after 1950.,en
"Gib mir alle Schauspieler, die nach 1950 in Paris geboren wurden.",de
Dame todos los actores nacidos en Paris después de 1950.,es
Dammi tutti gli attori nati a Parigi dopo il 1950.,it
Donne-moi tous les acteurs nés à Berlin après 1950.,fr
Toon alle acteurs die na 1950 in Parijs zijn geboren.,nl
Dă-mi toți actorii care s-au născut la Paris după 1950.,ro
When was Carlo Giuliani shot?,en
Wann wurde Carlo Giuliani erschossen?,de
¿Cuándo fue disparado Carlo Giuliani?,es
Quando è stato ucciso Carlo Giuliani?,it
Quand a été tué Carlo Giuliani?,fr
Wanneer werd Carlo Giuliani neergeschoten?,nl
Când a fost ucis Carlo Giuliani?,ro
Who are the four youngest MVP basketball players?,en
Wer sind die vier jüngsten MVP Baskettballspieler?,de
¿Cuáles son los cuatro jugadores de baloncesto de categoría MVP más jóvenes?,es
Chi sono i quattro più giovani giocatori di maggior valore (MVP)?,it
Quels sont les quatres plus jeunes MVP de basketball?,fr
Wie zijn de vier jongste MVP basketballers?,nl
Care sunt cei patru cei mai tineri jucători de baschet MVP?,ro
Which companies have more than 1 million employees?,en
Welche Unternehmen haben mehr als 1 Millionen Angestellte?,de
